Model_ID,N_features,Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
473,7,"Monopole, Dipole_1, Q_0, Q_2, r2, r2_acc, Polar_acc",0.988,0.9518,0.0362,2.8574,0.9841,103.31,133.61,0.9912,1.2172,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",83
386,6,"Monopole, Dipole_1, Q_0, Q_2, r2, r2_acc",0.988,0.9518,0.0362,2.8574,0.9844,101.31,129.28,0.9912,1.2172,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",84
484,7,"Monopole, Dipole_1, Q_2, C6, r2_acc, Polarizability, Polar_acc",0.9882,0.9499,0.0383,3.0134,0.9827,109.88,140.18,0.9718,2.1745,"Q_2, Scaffold_BX-6",85
405,6,"Monopole, Dipole_1, Q_2, C6, r2_acc, Polarizability",0.9882,0.9499,0.0383,3.0134,0.9829,107.88,135.85,0.9718,2.1745,"Q_2, Scaffold_BX-6",86
407,6,"Monopole, Dipole_1, Q_2, C6, Polarizability, Polar_acc",0.9882,0.9499,0.0383,3.0134,0.9829,107.88,135.85,0.9718,2.1745,"Q_2, Scaffold_BX-6",87
273,5,"Monopole, Dipole_1, Q_2, C6, Polarizability",0.9882,0.9499,0.0383,3.0134,0.9832,105.88,131.52,0.9718,2.1745,"Q_2, Scaffold_BX-6",88
75,3,"Dipole_1, Q_0, C6",0.9778,0.9491,0.0286,2.5368,0.9742,136.99,157.97,0.9659,2.393,Scaffold_BX-6,89
192,4,"Dipole_1, Q_0, C6, r2_acc",0.9778,0.9491,0.0286,2.5368,0.9738,138.99,162.3,0.9659,2.393,Scaffold_BX-6,90
194,4,"Dipole_1, Q_0, C6, Polar_acc",0.9778,0.9491,0.0286,2.5368,0.9738,138.99,162.3,0.9659,2.393,Scaffold_BX-6,91
340,5,"Dipole_1, Q_0, C6, r2_acc, Polar_acc",0.9778,0.9491,0.0286,2.5368,0.9733,140.99,166.63,0.9659,2.393,Scaffold_BX-6,92
327,5,"Dipole_1, Q_0, Q_2, C6, r2_acc",0.9782,0.9467,0.0315,2.6877,0.9736,140.21,165.85,0.9633,2.4825,"Q_2, Scaffold_BX-6, Scaffold_Benzene",93
329,5,"Dipole_1, Q_0, Q_2, C6, Polar_acc",0.9782,0.9467,0.0315,2.6877,0.9736,140.21,165.85,0.9633,2.4825,"Q_2, Scaffold_BX-6, Scaffold_Benzene",94
442,6,"Dipole_1, Q_0, Q_2, C6, r2_acc, Polar_acc",0.9782,0.9467,0.0315,2.6877,0.9732,142.21,170.18,0.9633,2.4825,"Q_2, Scaffold_BX-6, Scaffold_Benzene",95
186,4,"Dipole_1, Q_0, Q_2, C6",0.9782,0.9467,0.0315,2.6877,0.974,138.21,161.52,0.9633,2.4825,"Q_2, Scaffold_BX-6, Scaffold_Benzene",96
150,4,"Monopole, Dipole_1, Polarizability, Polar_acc",0.9777,0.9458,0.032,2.7869,0.973,141.21,164.52,0.9861,1.5281,Scaffold_BX-6,97
148,4,"Monopole, Dipole_1, r2_acc, Polarizability",0.9777,0.9458,0.032,2.7869,0.973,141.21,164.52,0.9861,1.5281,Scaffold_BX-6,98
51,3,"Monopole, Dipole_1, Polarizability",0.9777,0.9458,0.032,2.7869,0.9734,139.21,160.19,0.9861,1.5281,Scaffold_BX-6,99
290,5,"Monopole, Dipole_1, r2_acc, Polarizability, Polar_acc",0.9777,0.9458,0.032,2.7869,0.9726,143.21,168.85,0.9861,1.5281,Scaffold_BX-6,100
344,5,"Dipole_1, Q_0, r2, Polarizability, Polar_acc",0.9842,0.9444,0.0399,2.7046,0.9802,118.28,143.92,0.9885,1.3909,Scaffold_BX-6,101
452,6,"Dipole_1, Q_0, r2, r2_acc, Polarizability, Polar_acc",0.9842,0.9444,0.0399,2.7046,0.9799,120.28,148.25,0.9885,1.3909,Scaffold_BX-6,102
196,4,"Dipole_1, Q_0, r2, Polarizability",0.9842,0.9444,0.0399,2.7046,0.9805,116.28,139.59,0.9885,1.3909,Scaffold_BX-6,103
342,5,"Dipole_1, Q_0, r2, r2_acc, Polarizability",0.9842,0.9444,0.0399,2.7046,0.9802,118.28,143.92,0.9885,1.3909,Scaffold_BX-6,104
475,7,"Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polarizability, Polar_acc",0.9868,0.9439,0.0429,3.0798,0.9823,111.36,141.66,0.99,1.2951,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",105
389,6,"Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polarizability",0.9868,0.9439,0.0429,3.0798,0.9826,109.36,137.33,0.99,1.2951,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",106
391,6,"Monopole, Dipole_1, Q_0, Q_2, Polarizability, Polar_acc",0.9868,0.9439,0.0429,3.0798,0.9826,109.36,137.33,0.99,1.2951,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",107
259,5,"Monopole, Dipole_1, Q_0, Q_2, Polarizability",0.9868,0.9439,0.0429,3.0798,0.9829,107.36,133.0,0.99,1.2951,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",108
345,5,"Dipole_1, Q_0, r2_acc, Polarizability, Polar_acc",0.9758,0.9434,0.0324,2.726,0.9708,148.02,173.66,0.9681,2.3127,Scaffold_BX-6,109
198,4,"Dipole_1, Q_0, r2_acc, Polarizability",0.9758,0.9434,0.0324,2.726,0.9712,146.02,169.33,0.9681,2.3127,Scaffold_BX-6,110
200,4,"Dipole_1, Q_0, Polarizability, Polar_acc",0.9758,0.9434,0.0324,2.726,0.9712,146.02,169.33,0.9681,2.3127,Scaffold_BX-6,111
78,3,"Dipole_1, Q_0, Polarizability",0.9758,0.9434,0.0324,2.726,0.9717,144.02,165.0,0.9681,2.3127,Scaffold_BX-6,112
278,5,"Monopole, Dipole_1, Q_2, r2_acc, Polarizability",0.9834,0.9428,0.0406,3.1652,0.9774,128.36,154.0,0.9875,1.4457,"Q_2, Scaffold_BX-6, Scaffold_Benzene",113
139,4,"Monopole, Dipole_1, Q_2, Polarizability",0.9834,0.9428,0.0406,3.1652,0.9778,126.36,149.67,0.9875,1.4457,"Q_2, Scaffold_BX-6, Scaffold_Benzene",114
411,6,"Monopole, Dipole_1, Q_2, r2_acc, Polarizability, Polar_acc",0.9834,0.9428,0.0406,3.1652,0.9771,130.36,158.33,0.9875,1.4457,"Q_2, Scaffold_BX-6, Scaffold_Benzene",115
280,5,"Monopole, Dipole_1, Q_2, Polarizability, Polar_acc",0.9834,0.9428,0.0406,3.1652,0.9774,128.36,154.0,0.9875,1.4457,"Q_2, Scaffold_BX-6, Scaffold_Benzene",116
264,5,"Monopole, Dipole_1, Q_0, C6, Polar_acc",0.984,0.942,0.0421,2.7433,0.9799,119.46,145.1,0.9826,1.7108,Scaffold_BX-6,117
396,6,"Monopole, Dipole_1, Q_0, C6, r2_acc, Polar_acc",0.984,0.942,0.0421,2.7433,0.9796,121.46,149.43,0.9826,1.7108,Scaffold_BX-6,118
131,4,"Monopole, Dipole_1, Q_0, C6",0.984,0.942,0.0421,2.7433,0.9802,117.46,140.77,0.9826,1.7108,Scaffold_BX-6,119
262,5,"Monopole, Dipole_1, Q_0, C6, r2_acc",0.984,0.942,0.0421,2.7433,0.9799,119.46,145.1,0.9826,1.7108,Scaffold_BX-6,120
447,6,"Dipole_1, Q_0, Q_2, r2_acc, Polarizability, Polar_acc",0.9765,0.9391,0.0373,2.9712,0.9707,148.88,176.84,0.9647,2.4327,"Q_2, Scaffold_BX-6, Scaffold_Benzene",121
189,4,"Dipole_1, Q_0, Q_2, Polarizability",0.9765,0.9391,0.0373,2.9712,0.9716,144.88,168.18,0.9647,2.4327,"Q_2, Scaffold_BX-6, Scaffold_Benzene",122
333,5,"Dipole_1, Q_0, Q_2, r2_acc, Polarizability",0.9765,0.9391,0.0373,2.9712,0.9712,146.88,172.51,0.9647,2.4327,"Q_2, Scaffold_BX-6, Scaffold_Benzene",123
335,5,"Dipole_1, Q_0, Q_2, Polarizability, Polar_acc",0.9765,0.9391,0.0373,2.9712,0.9712,146.88,172.51,0.9647,2.4327,"Q_2, Scaffold_BX-6, Scaffold_Benzene",124
385,6,"Monopole, Dipole_1, Q_0, Q_2, C6, Polar_acc",0.9847,0.9365,0.0482,3.1654,0.9801,119.69,147.66,0.981,1.7852,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",125
383,6,"Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc",0.9847,0.9365,0.0482,3.1654,0.9801,119.69,147.66,0.981,1.7852,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",126
256,5,"Monopole, Dipole_1, Q_0, Q_2, C6",0.9847,0.9365,0.0482,3.1654,0.9804,117.69,143.33,0.981,1.7852,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",127
470,7,"Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc, Polar_acc",0.9847,0.9365,0.0482,3.1654,0.9798,121.69,151.99,0.981,1.7852,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",128
498,7,"Dipole_1, Q_0, Q_2, r2, r2_acc, Polarizability, Polar_acc",0.9848,0.9364,0.0485,3.2212,0.9799,120.99,151.29,0.9876,1.4426,"Q_2, Scaffold_BX-6, Scaffold_Benzene",129
331,5,"Dipole_1, Q_0, Q_2, r2, Polarizability",0.9848,0.9364,0.0485,3.2212,0.9806,116.99,142.63,0.9876,1.4426,"Q_2, Scaffold_BX-6, Scaffold_Benzene",130
446,6,"Dipole_1, Q_0, Q_2, r2, Polarizability, Polar_acc",0.9848,0.9364,0.0485,3.2212,0.9803,118.99,146.96,0.9876,1.4426,"Q_2, Scaffold_BX-6, Scaffold_Benzene",131
444,6,"Dipole_1, Q_0, Q_2, r2, r2_acc, Polarizability",0.9848,0.9364,0.0485,3.2212,0.9803,118.99,146.96,0.9876,1.4426,"Q_2, Scaffold_BX-6, Scaffold_Benzene",132
443,6,"Dipole_1, Q_0, Q_2, C6, Polarizability, Polar_acc",0.9805,0.9352,0.0454,2.9583,0.9756,135.07,163.03,0.959,2.6231,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",133
497,7,"Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability, Polar_acc",0.9805,0.9352,0.0454,2.9583,0.9752,137.07,167.37,0.959,2.6231,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",134
441,6,"Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability",0.9805,0.9352,0.0454,2.9583,0.9756,135.07,163.03,0.959,2.6231,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",135
328,5,"Dipole_1, Q_0, Q_2, C6, Polarizability",0.9805,0.9352,0.0454,2.9583,0.976,133.07,158.7,0.959,2.6231,"C6, Polarizability, Scaffold_BX-6, Scaffold_Benzene",136
272,5,"Monopole, Dipole_1, Q_2, C6, r2_acc",0.9811,0.9341,0.047,3.3561,0.9745,137.65,163.29,0.9766,1.9832,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",137
274,5,"Monopole, Dipole_1, Q_2, C6, Polar_acc",0.9811,0.9341,0.047,3.3561,0.9745,137.65,163.29,0.9766,1.9832,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",138
406,6,"Monopole, Dipole_1, Q_2, C6, r2_acc, Polar_acc",0.9811,0.9341,0.047,3.3561,0.9741,139.65,167.62,0.9766,1.9832,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",139
136,4,"Monopole, Dipole_1, Q_2, C6",0.9811,0.9341,0.047,3.3561,0.9749,135.65,158.96,0.9766,1.9832,"Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",140
451,6,"Dipole_1, Q_0, C6, r2_acc, Polarizability, Polar_acc",0.98,0.9338,0.0462,2.9739,0.975,136.93,164.9,0.9633,2.4825,"C6, Polarizability, Scaffold_BX-6",141
339,5,"Dipole_1, Q_0, C6, r2_acc, Polarizability",0.98,0.9338,0.0462,2.9739,0.9754,134.93,160.57,0.9633,2.4825,"C6, Polarizability, Scaffold_BX-6",142
341,5,"Dipole_1, Q_0, C6, Polarizability, Polar_acc",0.98,0.9338,0.0462,2.9739,0.9754,134.93,160.57,0.9633,2.4825,"C6, Polarizability, Scaffold_BX-6",143
439,6,"Dipole_1, Q_0, Q_2, C6, r2, Polarizability",0.9871,0.9338,0.0533,3.4593,0.9829,108.22,136.19,0.9863,1.5186,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",144
494,7,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polarizability",0.9871,0.9338,0.0533,3.4593,0.9826,110.22,140.52,0.9863,1.5186,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",145
510,8,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polarizability, Polar_acc",0.9871,0.9338,0.0533,3.4593,0.9823,112.22,144.85,0.9863,1.5186,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",146
193,4,"Dipole_1, Q_0, C6, Polarizability",0.98,0.9338,0.0462,2.9739,0.9758,132.93,156.24,0.9633,2.4825,"C6, Polarizability, Scaffold_BX-6",147
496,7,"Dipole_1, Q_0, Q_2, C6, r2, Polarizability, Polar_acc",0.9871,0.9338,0.0533,3.4593,0.9826,110.22,140.52,0.9863,1.5186,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene",148
144,4,"Monopole, Dipole_1, C6, Polar_acc",0.9732,0.9329,0.0402,2.9966,0.9676,154.99,178.3,0.9775,1.944,"Scaffold_BX-6, Scaffold_Benzene",149
285,5,"Monopole, Dipole_1, C6, r2_acc, Polar_acc",0.9732,0.9329,0.0402,2.9966,0.9671,156.99,182.63,0.9775,1.944,"Scaffold_BX-6, Scaffold_Benzene",150
142,4,"Monopole, Dipole_1, C6, r2_acc",0.9732,0.9329,0.0402,2.9966,0.9676,154.99,178.3,0.9775,1.944,"Scaffold_BX-6, Scaffold_Benzene",151
48,3,"Monopole, Dipole_1, C6",0.9732,0.9329,0.0402,2.9966,0.9681,152.99,173.97,0.9775,1.944,"Scaffold_BX-6, Scaffold_Benzene",152
76,3,"Dipole_1, Q_0, r2",0.9718,0.9322,0.0396,3.0439,0.9666,156.46,177.43,0.9631,2.4887,Scaffold_BX-6,153
197,4,"Dipole_1, Q_0, r2, Polar_acc",0.9718,0.9322,0.0396,3.0439,0.9661,158.46,181.76,0.9631,2.4887,Scaffold_BX-6,154
195,4,"Dipole_1, Q_0, r2, r2_acc",0.9718,0.9322,0.0396,3.0439,0.9661,158.46,181.76,0.9631,2.4887,Scaffold_BX-6,155
343,5,"Dipole_1, Q_0, r2, r2_acc, Polar_acc",0.9718,0.9322,0.0396,3.0439,0.9656,160.46,186.1,0.9631,2.4887,Scaffold_BX-6,156
440,6,"Dipole_1, Q_0, Q_2, C6, r2, Polar_acc",0.9825,0.9315,0.051,3.088,0.9776,128.53,156.5,0.9722,2.1609,"Q_2, r2, Scaffold_BX-6, Scaffold_Benzene",157
438,6,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc",0.9825,0.9315,0.051,3.088,0.9776,128.53,156.5,0.9722,2.1609,"Q_2, r2, Scaffold_BX-6, Scaffold_Benzene",158
326,5,"Dipole_1, Q_0, Q_2, C6, r2",0.9825,0.9315,0.051,3.088,0.978,126.53,152.17,0.9722,2.1609,"Q_2, r2, Scaffold_BX-6, Scaffold_Benzene",159
495,7,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polar_acc",0.9825,0.9315,0.051,3.088,0.9773,130.53,160.83,0.9722,2.1609,"Q_2, r2, Scaffold_BX-6, Scaffold_Benzene",160
191,4,"Dipole_1, Q_0, C6, r2",0.982,0.9309,0.0511,2.9922,0.9777,126.57,149.88,0.9747,2.061,"r2, Scaffold_BX-6",161
336,5,"Dipole_1, Q_0, C6, r2, r2_acc",0.982,0.9309,0.0511,2.9922,0.9774,128.57,154.21,0.9747,2.061,"r2, Scaffold_BX-6",162
449,6,"Dipole_1, Q_0, C6, r2, r2_acc, Polar_acc",0.982,0.9309,0.0511,2.9922,0.977,130.57,158.54,0.9747,2.061,"r2, Scaffold_BX-6",163
338,5,"Dipole_1, Q_0, C6, r2, Polar_acc",0.982,0.9309,0.0511,2.9922,0.9774,128.57,154.21,0.9747,2.061,"r2, Scaffold_BX-6",164
74,3,"Dipole_1, Q_0, Q_2",0.9679,0.9291,0.0388,3.2146,0.9621,166.07,187.05,0.956,2.7182,Scaffold_BX-6,165
188,4,"Dipole_1, Q_0, Q_2, r2_acc",0.9679,0.9291,0.0388,3.2146,0.9615,168.07,191.38,0.956,2.7182,Scaffold_BX-6,166
190,4,"Dipole_1, Q_0, Q_2, Polar_acc",0.9679,0.9291,0.0388,3.2146,0.9615,168.07,191.38,0.956,2.7182,Scaffold_BX-6,167
334,5,"Dipole_1, Q_0, Q_2, r2_acc, Polar_acc",0.9679,0.9291,0.0388,3.2146,0.9609,170.07,195.71,0.956,2.7182,Scaffold_BX-6,168
332,5,"Dipole_1, Q_0, Q_2, r2, Polar_acc",0.9732,0.9285,0.0447,3.3096,0.967,157.26,182.9,0.9578,2.661,"Q_2, Scaffold_BX-6, Scaffold_Benzene",169
445,6,"Dipole_1, Q_0, Q_2, r2, r2_acc, Polar_acc",0.9732,0.9285,0.0447,3.3096,0.9665,159.26,187.23,0.9578,2.661,"Q_2, Scaffold_BX-6, Scaffold_Benzene",170
330,5,"Dipole_1, Q_0, Q_2, r2, r2_acc",0.9732,0.9285,0.0447,3.3096,0.967,157.26,182.9,0.9578,2.661,"Q_2, Scaffold_BX-6, Scaffold_Benzene",171
187,4,"Dipole_1, Q_0, Q_2, r2",0.9732,0.9285,0.0447,3.3096,0.9675,155.26,178.57,0.9578,2.661,"Q_2, Scaffold_BX-6, Scaffold_Benzene",172
390,6,"Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polar_acc",0.9685,0.9256,0.0429,3.3214,0.9608,171.13,199.1,0.954,2.7776,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",173
130,4,"Monopole, Dipole_1, Q_0, Q_2",0.9685,0.9256,0.0429,3.3214,0.962,167.13,190.44,0.954,2.7776,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",174
260,5,"Monopole, Dipole_1, Q_0, Q_2, Polar_acc",0.9685,0.9256,0.0429,3.3214,0.9614,169.13,194.77,0.954,2.7776,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",175
258,5,"Monopole, Dipole_1, Q_0, Q_2, r2_acc",0.9685,0.9256,0.0429,3.3214,0.9614,169.13,194.77,0.954,2.7776,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",176
295,5,"Monopole, Q_0, Q_2, r2, r2_acc",0.9658,0.9251,0.0407,3.3085,0.9585,174.58,200.21,0.9642,2.4503,"Scaffold_BX-6, Scaffold_Benzene",177
424,6,"Monopole, Q_0, Q_2, r2, r2_acc, Polar_acc",0.9658,0.9251,0.0407,3.3085,0.9579,176.58,204.54,0.9642,2.4503,"Scaffold_BX-6, Scaffold_Benzene",178
152,4,"Monopole, Q_0, Q_2, r2",0.9658,0.9251,0.0407,3.3085,0.9592,172.58,195.88,0.9642,2.4503,"Scaffold_BX-6, Scaffold_Benzene",179
297,5,"Monopole, Q_0, Q_2, r2, Polar_acc",0.9658,0.9251,0.0407,3.3085,0.9585,174.58,200.21,0.9642,2.4503,"Scaffold_BX-6, Scaffold_Benzene",180
298,5,"Monopole, Q_0, Q_2, r2_acc, Polarizability",0.9659,0.9241,0.0418,3.3352,0.9586,174.5,200.14,0.9645,2.4392,"Scaffold_BX-6, Scaffold_Benzene",181
300,5,"Monopole, Q_0, Q_2, Polarizability, Polar_acc",0.9659,0.9241,0.0418,3.3352,0.9586,174.5,200.14,0.9645,2.4392,"Scaffold_BX-6, Scaffold_Benzene",182
426,6,"Monopole, Q_0, Q_2, r2_acc, Polarizability, Polar_acc",0.9659,0.9241,0.0418,3.3352,0.9579,176.5,204.47,0.9645,2.4392,"Scaffold_BX-6, Scaffold_Benzene",183
154,4,"Monopole, Q_0, Q_2, Polarizability",0.9659,0.9241,0.0418,3.3352,0.9592,172.5,195.81,0.9645,2.4392,"Scaffold_BX-6, Scaffold_Benzene",184
421,6,"Monopole, Q_0, Q_2, C6, r2_acc, Polar_acc",0.9667,0.9211,0.0456,3.4166,0.9587,175.0,202.97,0.9661,2.3861,"Scaffold_BX-6, Scaffold_Benzene",185
151,4,"Monopole, Q_0, Q_2, C6",0.9667,0.9211,0.0456,3.4166,0.96,171.0,194.31,0.9661,2.3861,"Scaffold_BX-6, Scaffold_Benzene",186
294,5,"Monopole, Q_0, Q_2, C6, Polar_acc",0.9667,0.9211,0.0456,3.4166,0.9594,173.0,198.64,0.9661,2.3861,"Scaffold_BX-6, Scaffold_Benzene",187
292,5,"Monopole, Q_0, Q_2, C6, r2_acc",0.9667,0.9211,0.0456,3.4166,0.9594,173.0,198.64,0.9661,2.3861,"Scaffold_BX-6, Scaffold_Benzene",188
369,5,"Q_0, Q_2, r2, Polarizability, Polar_acc",0.966,0.9197,0.0463,3.4495,0.9585,174.68,200.32,0.9653,2.4118,"Scaffold_BX-6, Scaffold_Benzene",189
463,6,"Q_0, Q_2, r2, r2_acc, Polarizability, Polar_acc",0.966,0.9197,0.0463,3.4495,0.9578,176.68,204.65,0.9653,2.4118,"Scaffold_BX-6, Scaffold_Benzene",190
367,5,"Q_0, Q_2, r2, r2_acc, Polarizability",0.966,0.9197,0.0463,3.4495,0.9585,174.68,200.32,0.9653,2.4118,"Scaffold_BX-6, Scaffold_Benzene",191
226,4,"Q_0, Q_2, r2, Polarizability",0.966,0.9197,0.0463,3.4495,0.9591,172.68,195.99,0.9653,2.4118,"Scaffold_BX-6, Scaffold_Benzene",192
299,5,"Monopole, Q_0, Q_2, r2_acc, Polar_acc",0.9622,0.9183,0.0439,3.4999,0.9539,182.62,208.26,0.9571,2.6835,"Scaffold_BX-6, Scaffold_Benzene",193
155,4,"Monopole, Q_0, Q_2, Polar_acc",0.9622,0.9183,0.0439,3.4999,0.9546,180.62,203.93,0.9571,2.6835,"Scaffold_BX-6, Scaffold_Benzene",194
53,3,"Monopole, Q_0, Q_2",0.9622,0.9183,0.0439,3.4999,0.9553,178.62,199.6,0.9571,2.6835,"Scaffold_BX-6, Scaffold_Benzene",195
153,4,"Monopole, Q_0, Q_2, r2_acc",0.9622,0.9183,0.0439,3.4999,0.9546,180.62,203.93,0.9571,2.6835,"Scaffold_BX-6, Scaffold_Benzene",196
170,4,"Monopole, Q_2, r2, r2_acc",0.9642,0.9158,0.0484,3.6283,0.9565,177.4,200.7,0.9675,2.337,—,197
172,4,"Monopole, Q_2, r2, Polar_acc",0.9642,0.9158,0.0484,3.6283,0.9565,177.4,200.7,0.9675,2.337,—,198
60,3,"Monopole, Q_2, r2",0.9642,0.9158,0.0484,3.6283,0.9572,175.4,196.37,0.9675,2.337,—,199
318,5,"Monopole, Q_2, r2, r2_acc, Polar_acc",0.9642,0.9158,0.0484,3.6283,0.9558,179.4,205.03,0.9675,2.337,—,200
202,4,"Dipole_1, Q_2, C6, r2_acc",0.9586,0.9152,0.0433,3.6485,0.9502,187.6,210.91,0.9018,4.0587,Scaffold_Pyrimidine,201
80,3,"Dipole_1, Q_2, C6",0.9586,0.9152,0.0433,3.6485,0.951,185.6,206.58,0.9018,4.0587,Scaffold_Pyrimidine,202
350,5,"Dipole_1, Q_2, C6, r2_acc, Polar_acc",0.9586,0.9152,0.0433,3.6485,0.9495,189.6,215.24,0.9018,4.0587,Scaffold_Pyrimidine,203
204,4,"Dipole_1, Q_2, C6, Polar_acc",0.9586,0.9152,0.0433,3.6485,0.9502,187.6,210.91,0.9018,4.0587,Scaffold_Pyrimidine,204
352,5,"Dipole_1, Q_2, r2, r2_acc, Polarizability",0.9786,0.9144,0.0642,3.8659,0.9701,149.81,175.45,0.9798,1.8418,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",205
206,4,"Dipole_1, Q_2, r2, Polarizability",0.9786,0.9144,0.0642,3.8659,0.9705,147.81,171.12,0.9798,1.8418,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",206
457,6,"Dipole_1, Q_2, r2, r2_acc, Polarizability, Polar_acc",0.9786,0.9144,0.0642,3.8659,0.9696,151.81,179.78,0.9798,1.8418,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",207
354,5,"Dipole_1, Q_2, r2, Polarizability, Polar_acc",0.9786,0.9144,0.0642,3.8659,0.9701,149.81,175.45,0.9798,1.8418,"Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",208
140,4,"Monopole, Dipole_1, Q_2, Polar_acc",0.961,0.9136,0.0473,3.7312,0.9523,184.33,207.64,0.9435,3.0789,—,209
138,4,"Monopole, Dipole_1, Q_2, r2_acc",0.961,0.9136,0.0473,3.7312,0.9523,184.33,207.64,0.9435,3.0789,—,210
47,3,"Monopole, Dipole_1, Q_2",0.961,0.9136,0.0473,3.7312,0.9531,182.33,203.31,0.9435,3.0789,—,211
279,5,"Monopole, Dipole_1, Q_2, r2_acc, Polar_acc",0.961,0.9136,0.0473,3.7312,0.9516,186.33,211.97,0.9435,3.0789,—,212
55,3,"Monopole, Q_0, r2",0.9624,0.9135,0.0489,3.5268,0.9555,178.3,199.28,0.9575,2.6717,Scaffold_BX-6,213
162,4,"Monopole, Q_0, r2, Polar_acc",0.9624,0.9135,0.0489,3.5268,0.9548,180.3,203.61,0.9575,2.6717,Scaffold_BX-6,214
308,5,"Monopole, Q_0, r2, r2_acc, Polar_acc",0.9624,0.9135,0.0489,3.5268,0.9541,182.3,207.94,0.9575,2.6717,Scaffold_BX-6,215
160,4,"Monopole, Q_0, r2, r2_acc",0.9624,0.9135,0.0489,3.5268,0.9548,180.3,203.61,0.9575,2.6717,Scaffold_BX-6,216
296,5,"Monopole, Q_0, Q_2, r2, Polarizability",0.9662,0.913,0.0532,3.6027,0.9586,174.49,200.12,0.9647,2.4324,"Monopole, r2, Polarizability, Scaffold_BX-6, Scaffold_Benzene",217
491,7,"Monopole, Q_0, Q_2, r2, r2_acc, Polarizability, Polar_acc",0.9662,0.913,0.0532,3.6027,0.9573,178.49,208.78,0.9647,2.4324,"Monopole, r2, Polarizability, Scaffold_BX-6, Scaffold_Benzene",218
425,6,"Monopole, Q_0, Q_2, r2, Polarizability, Polar_acc",0.9662,0.913,0.0532,3.6027,0.9579,176.49,204.45,0.9647,2.4324,"Monopole, r2, Polarizability, Scaffold_BX-6, Scaffold_Benzene",219
423,6,"Monopole, Q_0, Q_2, r2, r2_acc, Polarizability",0.9662,0.913,0.0532,3.6027,0.9579,176.49,204.45,0.9647,2.4324,"Monopole, r2, Polarizability, Scaffold_BX-6, Scaffold_Benzene",220
175,4,"Monopole, Q_2, Polarizability, Polar_acc",0.9639,0.9129,0.0509,3.7159,0.9559,178.48,201.79,0.9681,2.3136,—,221
173,4,"Monopole, Q_2, r2_acc, Polarizability",0.9639,0.9129,0.0509,3.7159,0.9559,178.48,201.79,0.9681,2.3136,—,222
62,3,"Monopole, Q_2, Polarizability",0.9639,0.9129,0.0509,3.7159,0.9565,176.48,197.45,0.9681,2.3136,—,223
320,5,"Monopole, Q_2, r2_acc, Polarizability, Polar_acc",0.9639,0.9129,0.0509,3.7159,0.9552,180.48,206.12,0.9681,2.3136,—,224
